2nd Flr SF,3Ssn Porch,Alley Pave,Bedroom AbvGr,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure_Av,Bsmt Exposure_Gd,Bsmt Exposure_No,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1_ALQ,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_ALQ,BsmtFin Type 2_BLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Central Air,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,Enclosed Porch,Exter Cond,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Po,Fireplace Qu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Area,Garage Cond_Ex,Garage Cond_Fa,Garage Cond_Po,Garage Cond_TA,Garage Finish_RFn,Garage Finish_Unf,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Gr Liv Area,Half Bath,Has Alley,Has Pool,Has Shed,Heating QC,Heating_GasW,Heating_Grav,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Kitchen AbvGr,Kitchen Qual,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Land Slope_Mod,Land Slope_Sev,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Lot Frontage,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Low Qual Fin SF,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Mas Vnr Area,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Misc Val,Mo Sold,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Overall Cond,Overall Qual,Paved Drive_P,Paved Drive_Y,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,SalePrice,Screen Porch,Street Pave,Total Bsmt SF,Utilities_NoSewr,Wood Deck SF,Yr Sold
450,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,3,666.0,130.0,105.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,43,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,576.0,0,0,0,1,0,1,3,0,0,0,0,1,1351,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,74.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,122000,100,1,901.0,0,0,2007
0,0,0,2,0,0,0,0,3,0,0,1,0.0,0.0,3,517.0,488.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,319.0,0,0,0,1,0,1,3,0,1,0,0,0,1005,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,65.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,133500,288,1,1005.0,0,0,2006
1208,0,1,5,0,0,0,0,3,0,0,1,0.0,0.0,4,1017.0,493.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,520.0,0,0,0,1,0,1,2,0,0,0,0,1,2792,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,60.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,547,7,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,256000,480,1,1510.0,0,0,2008
550,0,0,4,0,0,0,1,3,0,0,1,0.0,0.0,4,232.0,318.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,336.0,0,0,0,1,0,1,3,0,1,0,0,0,1475,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,41.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,129500,0,1,550.0,0,92,2008
0,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,4,296.0,1682.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,850.0,0,0,0,1,1,0,3,0,1,0,0,0,1978,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320.0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,318000,0,1,1978.0,0,188,2010
0,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,4,1598.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,871.0,0,0,0,1,1,0,3,0,1,0,0,0,1606,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,383.0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,255900,0,1,1598.0,0,230,2009
0,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,4,1158.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,143500,0,1,1158.0,0,0,2009
0,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,5,1794.0,28.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,678.0,0,0,0,1,1,0,3,0,1,0,0,0,1822,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,119,5,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,259000,0,1,1822.0,0,0,2010
0,0,0,3,0,0,0,0,3,0,0,0,1.0,0.0,4,905.0,35.0,869.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,192,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,450.0,0,0,0,1,0,1,3,0,0,1,0,0,2259,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,58.285434036292294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184.0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217000,0,1,1809.0,0,166,2007
720,144,0,3,0,0,0,0,3,0,0,1,0.0,0.0,4,765.0,300.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,440.0,0,0,0,1,0,1,3,0,0,0,0,1,1635,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,210000,0,1,1065.0,0,0,2007
0,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,3,174.0,828.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,902.0,0,0,0,1,0,1,3,0,0,0,0,1,1002,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,58.285434036292294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,148500,0,1,1002.0,0,0,2009
796,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,4,616.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,432.0,0,0,0,1,0,0,3,0,0,0,1,0,1412,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,73.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,156932,0,1,616.0,0,0,2007
0,0,0,6,0,1,0,0,3,0,0,1,0.0,0.0,3,1728.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,576.0,0,0,0,1,0,1,3,0,0,0,0,1,1728,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,145000,0,1,1728.0,0,0,2008
0,0,0,2,0,0,0,0,3,1,0,0,1.0,0.0,4,380.0,902.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,662.0,0,0,0,1,1,0,3,0,1,0,0,0,1290,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,64.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,200000,0,1,1282.0,0,168,2009
0,0,0,2,0,0,0,0,3,0,1,0,1.0,0.0,5,564.0,1430.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,878.0,0,0,0,1,0,0,3,0,1,0,0,0,2046,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,105.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,5,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,450000,175,1,1994.0,0,188,2007
729,0,1,3,0,0,0,1,3,0,0,1,0.0,0.0,4,348.0,381.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,440.0,0,0,0,1,0,1,3,0,0,0,0,1,1471,1,1,0,0,3,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,34.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,894.0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,172500,0,1,729.0,0,0,2009
1066,0,0,4,0,0,0,0,3,0,0,1,0.0,0.0,3,384.0,956.0,182.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,624.0,0,0,0,1,1,0,3,0,1,0,0,0,2614,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,243,7,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,240000,0,1,1522.0,0,38,2008
886,0,0,4,0,0,0,0,3,0,0,1,0.0,0.0,4,1580.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,610.0,0,0,0,1,1,0,3,0,1,0,0,0,2466,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214,5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,340000,0,1,1580.0,0,159,2007
0,0,0,3,0,0,0,0,3,1,0,0,0.0,0.0,4,1450.0,16.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,610.0,0,0,0,1,0,0,3,0,1,0,0,0,1466,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,201000,0,1,1466.0,0,100,2009
0,0,0,3,0,0,0,0,3,1,0,0,0.0,0.0,3,253.0,716.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,440.0,0,0,0,1,0,1,3,0,1,0,0,0,969,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,122000,0,1,969.0,0,0,2007
0,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,4,201.0,1328.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,663.0,0,0,0,1,0,0,3,0,1,0,0,0,1664,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,93.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,213000,0,1,1529.0,0,0,2007
0,0,0,2,0,0,0,0,3,0,0,1,1.0,0.0,3,507.0,1173.0,0.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,260,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,550.0,0,0,0,1,0,1,4,0,1,0,0,0,1691,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,175000,0,1,1680.0,0,0,2009
0,0,0,2,0,0,0,0,3,0,0,1,1.0,0.0,4,544.0,664.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,628.0,0,0,0,1,1,0,3,0,1,0,0,0,1208,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,64.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108.0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,195400,0,1,1208.0,0,105,2007
0,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,3,525.0,527.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,668.0,0,0,0,1,0,0,3,0,1,0,0,0,1052,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172.0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,215,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,113500,0,1,1052.0,0,0,2009
605,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,3,972.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,312.0,0,0,0,1,0,1,3,0,0,0,0,1,1577,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,65.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,140200,0,1,972.0,0,0,2006
